	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5919.60425532	0.962334416396	4310.0	10.2717411513	0.997524557876
CK-2	6470.16033755	0.959185203699	4596.0	10.437099432	0.997635929683
CK-3	5093.00162338	0.969232691827	3864.0	10.0502666948	0.996893926981
TA-1	5260.47079646	0.966533366658	3675.0	9.6498394124	0.995004732946
TA-2	5538.94076655	0.964683829043	3801.0	9.80356730652	0.995935421293
TA-3	5417.21884984	0.965133716571	3864.0	9.82125503815	0.995741374579
TB-1	5585.56230032	0.964783804049	4001.0	9.94862681095	0.996687056679
TB-2	5844.84210526	0.962334416396	4035.0	9.91833718733	0.996567147891
TB-3	5886.92990654	0.961959510122	4084.0	9.92785824793	0.996667583916
TC-3	5158.80310881	0.966983254186	3653.0	9.69512966871	0.996254841563
TC-2	4451.67515924	0.971432141965	3066.0	9.11391139802	0.993720785
TC-1	5029.39884393	0.96768307923	3420.0	9.44487935385	0.995253739677
