	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5412.88255613	0.942223110756	3611.0	10.2081883585	0.997566206624
CK-2	5625.78538103	0.939864054378	3868.0	10.3963757063	0.997745109873
CK-3	4601.75631769	0.951739304278	3288.0	10.0144953798	0.99696401967
TA-1	4379.06088561	0.952259096361	3065.0	9.62308958926	0.995126191027
TA-2	5008.23799127	0.947940823671	3159.0	9.74818448027	0.995928550611
TA-3	4692.95984704	0.949780087965	3186.0	9.77570038354	0.995909202892
TB-1	4900.12568306	0.947580967613	3336.0	9.87263170002	0.99654729072
TB-2	5215.14092664	0.944102359056	3330.0	9.84688696601	0.996489711193
TB-3	4960.17647059	0.945581767293	3359.0	9.85596062505	0.996609797504
TC-3	4795.78586279	0.948580567773	3078.0	9.62794539587	0.996188793575
TC-2	4104.82849604	0.95693722511	2576.0	9.07045460678	0.993480950683
TC-1	4227.45263158	0.953778488605	2822.0	9.3931942507	0.995324838477
