	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6696.39700375	0.982872603223	5374.0	10.3328691246	0.997569115121
CK-2	7318.90421893	0.981061051641	5842.0	10.5125492742	0.997623810901
CK-3	5761.72229822	0.98621338666	4823.0	10.113240363	0.996937884
TA-1	6265.08189655	0.982849076579	4739.0	9.70324755103	0.994961706243
TA-2	6389.53988604	0.982649100106	4841.0	9.85521718039	0.995905856118
TB-1	6664.48337596	0.981919774144	5155.0	9.98430454606	0.996626084151
TB-2	6769.91180285	0.9814139513	5152.0	9.96685222139	0.996495778204
TB-3	6968.86984536	0.980825785202	5258.0	9.98732007856	0.996653047495
TC-3	6176.01167883	0.983260792848	4699.0	9.73920747608	0.996258119802
TC-2	5198.20207254	0.985778143748	3937.0	9.15225763318	0.993624785952
TC-1	5907.21589205	0.983531349253	4439.0	9.50632384716	0.995309686921
