	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	4469.51461988	0.915856095936	2916.0	10.1156860293	0.997488673995
CK-2	4737.56492411	0.909127248501	3170.0	10.2980476649	0.997487919446
CK-3	4247.15486726	0.921918720853	2729.0	9.91271019415	0.996844031583
TA-1	4031.71712159	0.925316455696	2474.0	9.52976290144	0.995108932486
TA-2	4073.46428571	0.924650233178	2552.0	9.70268083955	0.996163863221
TA-3	4197.50700935	0.921718854097	2586.0	9.68817333378	0.995886011591
TB-1	4198.7	0.922584943371	2630.0	9.75258297934	0.99653986838
TB-2	4292.08064516	0.92071952032	2662.0	9.75956053838	0.996398980737
TB-3	4385.73824131	0.916322451699	2774.0	9.80943921763	0.996563419191
TC-3	4123.19083969	0.924183877415	2477.0	9.58192719399	0.996372598148
TC-2	3269.21846154	0.940439706862	2041.0	9.00895396573	0.993577606046
TC-1	3983.42307692	0.928980679547	2304.0	9.359046838	0.995297809455
