	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6035.54674221	0.966651855143	4441.0	10.2830064916	0.997574288091
CK-2	6524.97622028	0.963608087092	4847.0	10.4686356516	0.99765299286
CK-3	5325.32061069	0.971339702288	4056.0	10.0730730186	0.996950884202
TA-1	5414.82352941	0.969784492335	3816.0	9.65369975711	0.995027217778
TA-2	5623.6391231	0.968584758942	3939.0	9.82671120185	0.99603260299
TA-3	5684.51751592	0.968029326816	4037.0	9.84128120255	0.995868309597
TB-1	6015.48648649	0.966385247723	4197.0	9.93325716644	0.99656994834
TB-2	5820.00444444	0.967051766274	4192.0	9.93287885675	0.996502345797
TB-3	5825.12107623	0.967318373695	4209.0	9.93151887219	0.996629171399
TC-3	5177.62269939	0.970384359031	3816.0	9.71127478428	0.996371487419
TC-2	4330.20637899	0.975227727172	3165.0	9.11415322119	0.993549395649
TC-1	4951.19425676	0.971495223284	3562.0	9.4629709908	0.995281080247
