	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	4634.44602851	0.913724183877	2928.0	10.1123346482	0.997458873742
CK-2	4851.88235294	0.907661558961	3141.0	10.2819186021	0.99756458164
CK-3	4001.0310559	0.925249833444	2699.0	9.91684025812	0.996822895329
TA-1	3858.5	0.926315789474	2476.0	9.52734718819	0.995040525947
TA-2	3916.45305164	0.927115256496	2513.0	9.6603374807	0.995992669333
TA-3	4205.23543689	0.922584943371	2568.0	9.65753165254	0.995522665103
TB-1	4500.91982183	0.916189207195	2740.0	9.81410442859	0.996678740933
TB-2	4076.9614561	0.922784810127	2640.0	9.75477590202	0.996398377098
TB-3	4414.32258065	0.914723517655	2764.0	9.79081650748	0.996571719231
TC-3	3795.9513382	0.929113924051	2420.0	9.54055019908	0.996131213435
TC-2	3416.81024096	0.937175216522	2079.0	9.01178270402	0.993527796925
TC-1	3671.95798319	0.932578281146	2239.0	9.30469907822	0.995221777531
