	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5004.96046129	0.946621351459	3538.0	10.2063749635	0.997543498394
CK-2	5703.87051482	0.939024390244	3891.0	10.3914804543	0.997650708609
CK-3	4800.20192308	0.950019992003	3299.0	9.98946985782	0.996913247496
TA-1	4556.43378119	0.950419832067	3082.0	9.60027723944	0.994957618712
TA-2	4994.47169811	0.947461015594	3186.0	9.72917676913	0.995723063833
TA-3	5019.375	0.947181127549	3203.0	9.74319685756	0.995791095797
TB-1	4881.88848263	0.947780887645	3324.0	9.86120457292	0.996627840667
TB-2	4779.88461538	0.948740503798	3276.0	9.83440385922	0.99639810769
TB-3	5276.48884758	0.943422630948	3417.0	9.87092544799	0.996604476962
TC-3	4468.85880077	0.951379448221	3040.0	9.61917478283	0.99622118046
TC-2	3832.7735369	0.959256297481	2513.0	9.05946918023	0.993664976233
TC-1	4297.70860927	0.953778488605	2824.0	9.40194822917	0.995254497961
