	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5297.85381026	0.953782072642	3803.0	10.2332067164	0.99758018459
CK-2	6228.36144578	0.945618127291	4224.0	10.4087829209	0.997622252096
CK-3	4942.30985915	0.957880706431	3537.0	10.0312155718	0.996959953702
TA-1	4760.95849057	0.958247250916	3281.0	9.63503351767	0.995051424045
TA-2	5141.91295938	0.955481506165	3417.0	9.77813210343	0.995848257179
TA-3	5017.48375451	0.955748083972	3427.0	9.77536037313	0.995871346228
TB-1	5325.44385965	0.953248917028	3600.0	9.87711019564	0.996527839604
TB-2	5506.84509466	0.951049650117	3651.0	9.87812251612	0.996419953762
TB-3	5338.73993289	0.952482505831	3634.0	9.88496065479	0.996633500263
TC-3	5098.32346723	0.956147950683	3269.0	9.66122376006	0.996374883814
TC-2	4145.12315271	0.964011996001	2710.0	9.06304880612	0.993538577222
TC-1	4599.2704918	0.959180273242	3063.0	9.43095915853	0.995231779344
