	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6685.09124538	0.982872603223	5379.0	10.3330464713	0.997576526526
CK-2	7105.47171825	0.981708034349	5816.0	10.5096105858	0.997634243325
CK-3	5802.68085106	0.986119280085	4816.0	10.1087734015	0.996913256993
TA-1	6252.4512894	0.982884366545	4737.0	9.70271838642	0.994948587115
TA-2	6599.34738372	0.981990354076	4897.0	9.8652274457	0.995894166689
TB-1	6763.82758621	0.981637454417	5149.0	9.98337543447	0.99663951075
TB-2	6903.4	0.98123750147	5150.0	9.97774580469	0.996543838591
TB-3	6869.00123609	0.980978708387	5254.0	9.9801140124	0.996652165212
TC-3	6139.59752747	0.98321373956	4742.0	9.74602782786	0.996273046117
TC-2	5211.18549747	0.985601693918	3949.0	9.15680633076	0.993654832584
TC-1	5852.47982063	0.983731325726	4424.0	9.50741315775	0.995318967228
