	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6299.69382392	0.975170804866	4842.0	10.2998455904	0.997555615974
CK-2	6914.16425121	0.972671221463	5291.0	10.4921578851	0.997637220437
CK-3	5426.29359165	0.97993667722	4347.0	10.084175909	0.996941645092
TA-1	5916.62794349	0.975870688219	4272.0	9.67973051277	0.994879600831
TA-2	5956.21524664	0.975654057657	4362.0	9.83330138538	0.995951750085
TA-3	5975.24964337	0.975504082653	4435.0	9.84845255082	0.995843542268
TB-1	6168.67048711	0.975120813198	4573.0	9.94814797368	0.996594702416
TB-2	6506.44108761	0.973537743709	4603.0	9.93487593724	0.996500420513
TB-3	6287.0	0.974204299283	4649.0	9.94614963282	0.996595460497
TC-3	5675.4	0.97660389935	4248.0	9.72093112116	0.996260056752
TC-2	5014.82725528	0.979453424429	3557.0	9.14544711118	0.993640842674
TC-1	5555.55704698	0.977053824363	3966.0	9.49299205264	0.995332386001
