	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6587.8865598	0.981789776278	5280.0	10.3281348253	0.997565753912
CK-2	7108.38606195	0.980277465317	5732.0	10.500609952	0.997616905186
CK-3	5707.60958904	0.985176852893	4745.0	10.1050578343	0.996923715682
TA-1	6254.16814159	0.981652293463	4666.0	9.70362932569	0.994981453153
TA-2	6331.17403709	0.981514810649	4772.0	9.85978698723	0.995936244127
TA-3	6333.20251397	0.981577302837	4817.0	9.87117857425	0.995871943329
TB-1	6699.128	0.980389951256	5059.0	9.97788900189	0.996636837718
TB-2	6737.0137931	0.980364954381	5036.0	9.97044898537	0.996532341969
TB-3	6736.11390728	0.980414948131	5111.0	9.97051565479	0.996614470498
TC-3	6068.03960396	0.982227221597	4639.0	9.74381247553	0.996276774927
TC-2	5207.45768566	0.984526934133	3885.0	9.15054486609	0.99362279034
TC-1	5797.67857143	0.982602174728	4357.0	9.50783206259	0.995295705835
