	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6466.10358566	0.977018920166	4985.0	10.3088645796	0.99752809319
CK-2	7079.73638614	0.974603907091	5394.0	10.4767115975	0.997612320053
CK-3	5658.32473445	0.980879864636	4487.0	10.0941046734	0.996935334526
TA-1	6055.25714286	0.977203507153	4405.0	9.68814948947	0.994973421315
TA-2	6077.50226244	0.977695739117	4493.0	9.85231021828	0.995906646099
TA-3	6228.90648567	0.977034302415	4549.0	9.86779523292	0.995909409746
TB-1	6442.46971935	0.976542070451	4726.0	9.96788141099	0.996652162491
TB-2	6487.24675325	0.975911398246	4719.0	9.94022870878	0.996468229977
TB-3	6418.44652406	0.976049838486	4799.0	9.95713792668	0.996618861495
TC-3	5808.86950147	0.978234117828	4342.0	9.73423671069	0.996311902697
TC-2	4899.09838998	0.981633594832	3625.0	9.13929383383	0.993617911326
TC-1	5574.94660194	0.97903399477	4073.0	9.49906494767	0.995335707467
