	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	4950.62476895	0.932383808096	3260.0	10.1464474701	0.997442628011
CK-2	5108.65163297	0.929085457271	3544.0	10.3358013079	0.997509845777
CK-3	4542.15984405	0.938430784608	3064.0	9.96321397375	0.99688724853
TA-1	4291.51265823	0.940929535232	2819.0	9.58598544286	0.994940860404
TA-2	4549.51230425	0.939030484758	2886.0	9.70811190677	0.995835620421
TA-3	4400.15051546	0.939630184908	2897.0	9.73245679502	0.995899131893
TB-1	4776.84023669	0.934132933533	3065.0	9.82624660088	0.996561124735
TB-2	4804.81563126	0.933783108446	3047.0	9.82798504701	0.99656802783
TB-3	4639.4	0.935182408796	3083.0	9.8326339631	0.996591274578
TC-3	4308.03571429	0.93968015992	2779.0	9.58530936893	0.99622093501
TC-2	3781.85028249	0.949675162419	2351.0	9.05982604331	0.993722948621
TC-1	3963.92344498	0.946026986507	2570.0	9.39109885964	0.99528101017
