	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6506.42622951	0.974254290952	4877.0	10.3049628421	0.997561653405
CK-2	6804.66828087	0.973337777037	5256.0	10.4864701462	0.997618323403
CK-3	5496.03988604	0.979320113314	4400.0	10.0858301316	0.996899042072
TA-1	5861.8048	0.976287285452	4243.0	9.68639650182	0.994944058232
TA-2	5895.00578035	0.975854024329	4379.0	9.83742221446	0.995878686663
TA-3	6146.36650869	0.975270788202	4408.0	9.85595706605	0.995883210711
TB-1	6267.32635983	0.974387602066	4621.0	9.96190513372	0.996634659096
TB-2	6327.51641791	0.974520913181	4584.0	9.94764787752	0.996533278448
TB-3	6279.26792963	0.974204299283	4659.0	9.95060200163	0.996636554575
TC-3	5776.03554869	0.976437260457	4232.0	9.71879533374	0.996251930572
TC-2	4768.85791367	0.980369938344	3522.0	9.1288939723	0.99357227442
TC-1	5470.4760274	0.977653724379	3932.0	9.48762626946	0.995292404329
