	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6784.42153048	0.981039870016	5293.0	10.3204755533	0.997553175494
CK-2	7081.09090909	0.980289963755	5720.0	10.502249491	0.997631691802
CK-3	5765.26722925	0.984939382577	4745.0	10.1100823225	0.996930923255
TA-1	6167.74750357	0.981852268466	4665.0	9.70694474923	0.995001338806
TA-2	6343.83146067	0.981402324709	4790.0	9.85752587933	0.99594151406
TA-3	6447.92011412	0.981239845019	4842.0	9.87314206836	0.9958659592
TB-1	6738.15667575	0.980364954381	5058.0	9.98113015704	0.996647505051
TB-2	6779.69642857	0.980164979378	5051.0	9.97625864919	0.996570282795
TB-3	6751.13341804	0.980139982502	5148.0	9.9794774418	0.996645900452
TC-3	6113.92732558	0.982152230971	4633.0	9.73967936319	0.996271125402
TC-2	5097.14236707	0.984964379453	3857.0	9.15686152341	0.993675275342
TC-1	6107.48657718	0.98193975753	4357.0	9.50390694745	0.995305138164
