	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	3882.59016393	0.887312687313	2394.0	9.99885221628	0.997408146299
CK-2	4249.13606911	0.876123876124	2590.0	10.156780672	0.997434254058
CK-3	3644.22365039	0.896203796204	2258.0	9.82834586165	0.99689219871
TA-1	3440.37982196	0.901998001998	2014.0	9.42819605535	0.995154336173
TA-2	3600.69863014	0.897002997003	2146.0	9.59493933834	0.99590617175
TA-3	3745.6011236	0.894105894106	2169.0	9.64369996116	0.99611607174
TB-1	3864.51657459	0.891108891109	2225.0	9.66808553554	0.996388646319
TB-2	3567.66923077	0.895904095904	2177.0	9.65429577017	0.996246830093
TB-3	4045.5989011	0.886113886114	2262.0	9.69191421262	0.996601859679
TC-3	3230.55068493	0.906193806194	2024.0	9.49380635726	0.996227568635
TC-2	2869.28458498	0.921578421578	1653.0	8.88923749252	0.993479747026
TC-1	3094.9030303	0.910789210789	1888.0	9.25968956552	0.995107250392
