	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6615.02792553	0.978417368947	5098.0	10.3189379459	0.997584461224
CK-2	7062.96924829	0.976703328096	5549.0	10.5027880615	0.997622094552
CK-3	5651.4420904	0.98253106699	4596.0	10.1023026059	0.996938783267
TA-1	5948.56880734	0.979888587345	4434.0	9.69337196767	0.994979853206
TA-2	6088.47482014	0.979145836309	4556.0	9.82606165828	0.995817204558
TA-3	6218.30735931	0.978860162834	4639.0	9.85885987873	0.995846308486
TB-1	6526.36657303	0.977917440366	4849.0	9.97641739145	0.996661247467
TB-2	6451.90650407	0.977974575061	4842.0	9.95845112065	0.996498537224
TB-3	6522.24547804	0.977603199543	4935.0	9.96884724217	0.99664601386
TC-3	5904.72321429	0.979931438366	4437.0	9.73928306452	0.996302709913
TC-2	5158.53521127	0.981931152692	3751.0	9.13421708802	0.993540016862
TC-1	5700.14733542	0.979988573061	4163.0	9.49440791854	0.995335460984
