	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6465.64583333	0.976849715428	4992.0	10.3148260034	0.997556997905
CK-2	7209.79782082	0.973742501154	5447.0	10.4904465218	0.997623356657
CK-3	5684.96920821	0.980510690663	4509.0	10.0869041058	0.996881023191
TA-1	6060.55226209	0.977434240886	4383.0	9.69410883643	0.994961052576
TA-2	6227.79320988	0.977034302415	4509.0	9.85499786917	0.995955414524
TA-3	6028.72594752	0.97778803261	4510.0	9.8589444986	0.995856093608
TB-1	6596.83787661	0.975465313029	4773.0	9.96881789506	0.996655986166
TB-2	6316.82278481	0.976603599446	4691.0	9.95328076072	0.99653975637
TB-3	6569.70224719	0.975511459775	4791.0	9.9626359322	0.996648209624
TC-3	5753.77647059	0.978572527303	4328.0	9.72971327147	0.996287012368
TC-2	4893.35175879	0.981310567605	3658.0	9.14416533432	0.993632818455
TC-1	5483.98130841	0.979141670512	4053.0	9.48757486041	0.995291931588
