	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6482.77777778	0.978860162834	5085.0	10.3187742989	0.99756660959
CK-2	6953.4805492	0.977374660763	5519.0	10.5090409753	0.997672891466
CK-3	5617.05907781	0.982831024139	4577.0	10.1012157771	0.996919350044
TA-1	6055.66616314	0.979231538352	4460.0	9.6927868518	0.994971073673
TA-2	6305.60557185	0.978360234252	4624.0	9.85652607476	0.995942214552
TA-3	6304.7437408	0.978574489359	4649.0	9.86792954699	0.995863956913
TB-1	6473.78461538	0.97816026282	4840.0	9.97246481193	0.996627329403
TB-2	6582.36728838	0.977674617912	4831.0	9.96731589011	0.996580865537
TB-3	6609.04862024	0.977131838309	4926.0	9.97377178135	0.996685347519
TC-3	5769.53922967	0.980359948579	4422.0	9.73116423746	0.996250404043
TC-2	5072.34548611	0.982316811884	3743.0	9.14781336064	0.993678400994
TC-1	5623.4048	0.980674189402	4160.0	9.49504447194	0.995280033148
