	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5312.36792453	0.945221911236	3543.0	10.2003702013	0.997468448047
CK-2	5834.76981707	0.936705317873	3926.0	10.385392949	0.997637864486
CK-3	4853.7679558	0.948900439824	3351.0	10.001759505	0.996888755094
TA-1	4583.59840954	0.950299880048	3049.0	9.58499061083	0.994908659487
TA-2	4510.26654064	0.951139544182	3100.0	9.72839468051	0.995858149343
TA-3	4979.22535211	0.94706117553	3217.0	9.76847589601	0.995946408322
TB-1	4983.18838028	0.945701719312	3361.0	9.87350851523	0.996670875033
TB-2	5075.81370826	0.944222311076	3367.0	9.85709060692	0.996555853468
TB-3	5150.94774775	0.944142343063	3394.0	9.87317117867	0.996638683191
TC-3	4520.40594059	0.951419432227	3060.0	9.63682145281	0.996222203642
TC-2	3741.52358491	0.959536185526	2535.0	9.06941584752	0.993560838759
TC-1	4210.69868996	0.954738104758	2813.0	9.39085103634	0.995210251765
