	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6551.61720698	0.980349286762	5198.0	10.3292833246	0.997594120366
CK-2	7235.28384798	0.978162911612	5643.0	10.5034017496	0.997605267616
CK-3	5724.93804035	0.983815491268	4664.0	10.1029073815	0.996915825168
TA-1	6071.06891496	0.980815891215	4554.0	9.69927912085	0.995014152048
TA-2	6462.83856502	0.979629382749	4719.0	9.86537487773	0.995987213437
TA-3	6245.20958904	0.980295960539	4750.0	9.86867587415	0.995844045573
TB-1	6524.30434783	0.979469404079	4963.0	9.97878156829	0.996648993928
TB-2	6398.68660598	0.979922676976	4925.0	9.9652817005	0.996519004416
TB-3	6547.51069182	0.979176109852	5014.0	9.96710108985	0.996618447763
TC-3	5827.97916667	0.981669110785	4516.0	9.7318215839	0.996272981849
TC-2	5156.79861111	0.983455539261	3821.0	9.15007956804	0.993609469944
TC-1	5776.33800623	0.981415811225	4264.0	9.50492454753	0.99532508175
