	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6615.70713392	0.979962671644	5203.0	10.3200903922	0.99757200111
CK-2	7183.89774078	0.978322890281	5613.0	10.4953147518	0.997619425262
CK-3	5756.34738372	0.983708838821	4672.0	10.1032594687	0.99691440688
TA-1	6184.29066265	0.980389281429	4556.0	9.69432825331	0.994984586599
TA-2	6351.98847262	0.979842687642	4706.0	9.8493218693	0.99590511231
TA-3	6385.4670571	0.980042660979	4746.0	9.87159867792	0.995854027977
TB-1	6672.12449799	0.978909478736	4998.0	9.97752470792	0.996636964425
TB-2	6607.75138889	0.979216104519	4921.0	9.95774056671	0.996478522057
TB-3	6738.04878049	0.978469537395	5065.0	9.98058331021	0.996660066886
TC-3	6001.50436047	0.981042527663	4533.0	9.72947079872	0.996251347796
TC-2	5107.73287671	0.983668844154	3824.0	9.16563944029	0.993692049521
TC-1	5637.90015129	0.981909078789	4246.0	9.50079922421	0.995320266323
