	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	4809.48555957	0.934282858571	3250.0	10.1569876956	0.997464211423
CK-2	5044.0801964	0.930884557721	3480.0	10.3159444574	0.997521658961
CK-3	4480.02057613	0.940379810095	3017.0	9.96445141627	0.99694143433
TA-1	4530.95671982	0.938830584708	2826.0	9.58155511207	0.99482224405
TA-2	4571.7972973	0.938630684658	2875.0	9.70423673222	0.995866954079
TA-3	4467.39489194	0.937781109445	2946.0	9.72534704412	0.995771654403
TB-1	4790.11660079	0.933733133433	3054.0	9.82208504386	0.996595180671
TB-2	4684.70414201	0.935182408796	3027.0	9.82070393556	0.996583192662
TB-3	4924.4382716	0.933133433283	3084.0	9.82396354481	0.996542083781
TC-3	4287.34712644	0.942178910545	2750.0	9.60341301477	0.996302828096
TC-2	3549.38618926	0.950974512744	2320.0	9.04586055634	0.9936686829
TC-1	4138.11111111	0.943778110945	2577.0	9.37384037134	0.995343362801
