	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6758.21782178	0.98249617692	5389.0	10.3364561059	0.997589705985
CK-2	7126.81630435	0.981802140925	5827.0	10.5156019285	0.997644782575
CK-3	5732.76610644	0.986425126456	4801.0	10.1111985265	0.996927750191
TA-1	6387.34904271	0.98249617692	4758.0	9.70657912536	0.994974098344
TA-2	6562.26637555	0.98207269733	4873.0	9.84992549094	0.995881681322
TB-1	6731.10077519	0.981637454417	5158.0	9.9848162072	0.996642003174
TB-2	6651.50199203	0.98195506411	5090.0	9.9658508582	0.996516355785
TB-3	6874.28238342	0.981308081402	5240.0	9.98579683531	0.996640427904
TC-3	6171.16997167	0.983201976238	4728.0	9.74296397437	0.996274111333
TC-2	5297.4017094	0.985295847547	3963.0	9.15792963251	0.993670762676
TC-1	5868.78810976	0.983731325726	4412.0	9.50615223692	0.995325504929
