	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6235.88888889	0.977834179357	4955.0	10.3162301331	0.997573084316
CK-2	6920.56557377	0.975219197047	5402.0	10.4967454826	0.997652387723
CK-3	5473.83573487	0.981772035072	4463.0	10.0927851661	0.996936969999
TA-1	5756.16071429	0.978710967543	4332.0	9.69649294546	0.995075344981
TA-2	6168.29503106	0.977295800646	4478.0	9.84999975844	0.995970019734
TA-3	6145.0877193	0.977234271651	4545.0	9.85888053078	0.995880869416
TB-1	6425.65738162	0.976188278726	4758.0	9.96814972478	0.996632399105
TB-2	6479.28034682	0.975942162744	4713.0	9.94027036904	0.996467623773
TB-3	6718.18681319	0.974650053838	4854.0	9.96670643415	0.996643878176
TC-3	5779.00895522	0.978403322566	4309.0	9.71453583686	0.996241954044
TC-2	4939.5630713	0.98151053684	3620.0	9.15415444139	0.993697445669
TC-1	5577.42610063	0.978741732041	4077.0	9.49442379311	0.995324375096
