	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6533.34015345	0.978517354664	5088.0	10.3119296093	0.997545525818
CK-2	7030.53017751	0.977103270961	5511.0	10.4982253564	0.997631387407
CK-3	5652.31818182	0.982631052707	4603.0	10.1078632497	0.996940189396
TA-1	6179.45904173	0.978817311813	4481.0	9.69677786526	0.995007952932
TA-2	6195.24925816	0.978903013855	4578.0	9.84762826946	0.995926487617
TA-3	6273.74381368	0.978631624054	4646.0	9.86405937971	0.995877779086
TB-1	6474.88694482	0.977831738323	4855.0	9.97226865671	0.996644627726
TB-2	6452.20138889	0.978074560777	4817.0	9.95188834539	0.996513929969
TB-3	6597.2740448	0.977303242394	4935.0	9.96986806475	0.996667356742
TC-3	5813.05217391	0.980159977146	4416.0	9.72454666271	0.996261946459
TC-2	5226.12387792	0.981788315955	3768.0	9.15266396608	0.993683014778
TC-1	5708.12202853	0.98005999143	4165.0	9.49471904325	0.995333361992
