	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5979.18579235	0.971045790842	4548.0	10.2814715734	0.997520594261
CK-2	6614.64728682	0.968026394721	4964.0	10.4625342201	0.99759968982
CK-3	5426.0	0.974665066987	4159.0	10.0666632049	0.996887007721
TA-1	5579.22852234	0.972665466907	3975.0	9.68366621996	0.995105418828
TA-2	5682.19512195	0.971805638872	4067.0	9.82776933245	0.995980032948
TA-3	5779.89814815	0.970945810838	4152.0	9.83905985214	0.995929714677
TB-1	6086.65625	0.969626074785	4371.0	9.96302221653	0.996690896574
TB-2	6042.78666667	0.969566086783	4328.0	9.9265333667	0.996504212055
TB-3	6128.13850837	0.969606078784	4371.0	9.92990790531	0.996611971347
TC-3	5505.00980392	0.972385522895	3948.0	9.70074878661	0.996233757848
TC-2	4677.22460938	0.976364727055	3314.0	9.14086367141	0.9937701234
TC-1	5384.65719361	0.972605478904	3719.0	9.47528789941	0.995286523179
