	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5166.87987013	0.944462215114	3602.0	10.2126849632	0.997558603108
CK-2	5754.20700152	0.938024790084	3927.0	10.3898116759	0.997601685435
CK-3	4631.61974406	0.951539384246	3290.0	9.97856435268	0.996786177972
TA-1	4616.83962264	0.949380247901	3106.0	9.60482528376	0.994945564357
TA-2	4670.29607843	0.950139944022	3147.0	9.73872272403	0.995851949504
TA-3	4676.96103896	0.949340263894	3189.0	9.75505015217	0.995749084612
TB-1	4673.31986532	0.949300279888	3321.0	9.87013734676	0.996576838277
TB-2	5097.83752418	0.945661735306	3313.0	9.83655544262	0.996423581707
TB-3	5059.61063465	0.944342263095	3399.0	9.87805327179	0.996684428987
TC-3	4529.01234568	0.951539384246	3019.0	9.61949165631	0.996168400293
TC-2	3853.30154639	0.959096361455	2506.0	9.04816615103	0.993470638934
TC-1	4240.04310345	0.954258296681	2831.0	9.42032799362	0.99532879691
