	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6288.12231183	0.975420763206	4827.0	10.3098555061	0.997585269977
CK-2	7182.85620053	0.971838026996	5300.0	10.4981774729	0.997667427034
CK-3	5433.58011869	0.980019996667	4368.0	10.0974581031	0.996937208238
TA-1	5923.41935484	0.975987335444	4250.0	9.67762078372	0.994954075448
TA-2	5921.80084746	0.975554074321	4403.0	9.83877888758	0.995932325449
TA-3	5987.31515152	0.975870688219	4400.0	9.84496247301	0.995836825618
TB-1	6384.23165468	0.974104315947	4648.0	9.96545802412	0.996615086176
TB-2	6431.1133429	0.97377103816	4655.0	9.9607314641	0.996524064297
TB-3	6398.58149171	0.973704382603	4680.0	9.95532330402	0.996625131717
TC-3	5639.80655226	0.977320446592	4196.0	9.71855098654	0.996236978889
TC-2	4841.21390374	0.979903349442	3546.0	9.13782278466	0.993608594535
TC-1	5401.78877888	0.977720379937	3928.0	9.48862629473	0.995319822967
