	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6219.53701016	0.970025994801	4590.0	10.2899513181	0.997546942921
CK-2	6643.83668342	0.967426514697	4978.0	10.4702083372	0.997595582663
CK-3	5408.00477707	0.974825034993	4147.0	10.0752274503	0.996948056899
TA-1	5457.56077796	0.972825434913	3962.0	9.66854797869	0.995005661935
TA-2	5745.67171717	0.971785642871	4071.0	9.81794544622	0.995882419997
TA-3	5666.22169811	0.971865626875	4111.0	9.82547150337	0.995781609125
TB-1	6047.63308271	0.969926014797	4348.0	9.94929575957	0.996663203652
TB-2	5968.7	0.970065986803	4322.0	9.9488923165	0.996609671467
TB-3	6214.97205882	0.968826234753	4429.0	9.95421016219	0.996668834999
TC-3	5406.34046053	0.973225354929	3933.0	9.71438450173	0.99631309251
TC-2	4781.7311609	0.976024795041	3319.0	9.13031331331	0.993699891495
TC-1	5242.41595925	0.973185362927	3717.0	9.4687979969	0.995287278077
