	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	3793.40268456	0.887812187812	2384.0	9.99899355934	0.997497287927
CK-2	4310.29106029	0.873126873127	2635.0	10.2217012301	0.997671938451
CK-3	3834.9122807	0.89010989011	2320.0	9.88348125768	0.997005052889
TA-1	3310.28125	0.904295704296	2008.0	9.41749394455	0.994868248634
TA-2	3390.34316354	0.901898101898	2099.0	9.56471823275	0.995727289693
TA-3	3584.85294118	0.8996003996	2101.0	9.56370444706	0.995714834616
TB-1	3846.50938338	0.89010989011	2226.0	9.67867845592	0.996570023383
TB-2	3585.16541353	0.894805194805	2197.0	9.6652151741	0.996490742025
TB-3	4092.69642857	0.888511488511	2241.0	9.70256606294	0.996640502355
TC-3	3638.81957187	0.898501498501	2062.0	9.50585335346	0.996227967836
TC-2	2980.81954887	0.917582417582	1703.0	8.91170495556	0.993398769063
TC-1	3245.29896907	0.90999000999	1852.0	9.23210303205	0.995131461945
