	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	4862.11731844	0.934032983508	3241.0	10.1537662064	0.997484141487
CK-2	5339.28140704	0.926786606697	3543.0	10.3355091834	0.997645430158
CK-3	4306.12572534	0.94247876062	3026.0	9.98964775781	0.997004376373
TA-1	4198.04506438	0.94207896052	2758.0	9.55875215586	0.995048782455
TA-2	4512.95679012	0.937731134433	2917.0	9.71202748278	0.995802443606
TA-3	4415.0547046	0.940779610195	2880.0	9.73191480559	0.995899866159
TB-1	4752.24031008	0.934382808596	3083.0	9.85015100855	0.996682128701
TB-2	4665.4368932	0.935232383808	3036.0	9.79792739621	0.996335805111
TB-3	4802.82546201	0.934732633683	3053.0	9.84116086969	0.996673247584
TC-3	4273.25373134	0.940829585207	2780.0	9.59898560591	0.996246384554
TC-2	3827.66570605	0.949025487256	2330.0	9.01196056726	0.993330166501
TC-1	4013.76339286	0.943828085957	2605.0	9.38960866377	0.995286504674
