	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6330.62983425	0.972350481731	4734.0	10.2996048575	0.997578403966
CK-2	6785.00365408	0.970187238684	5148.0	10.4787037261	0.997666366688
CK-3	5397.83783784	0.977749500091	4274.0	10.0821435179	0.996898265196
TA-1	5737.05015674	0.974113797491	4149.0	9.68489686406	0.994963729058
TA-2	5865.27804878	0.974241047082	4234.0	9.84067963479	0.995924727672
TA-3	6146.17803661	0.972823123069	4288.0	9.85063097692	0.995791982559
TB-1	6207.73394495	0.972568623887	4468.0	9.96507635064	0.996704828105
TB-2	6143.07488987	0.972459552809	4459.0	9.93628675956	0.996505526701
TB-3	6134.86720867	0.972205053627	4552.0	9.95887823567	0.996659756893
TC-3	5533.59705882	0.974750045446	4116.0	9.710494407	0.99622554125
TC-2	4705.07948244	0.978622068715	3428.0	9.13294381621	0.993563750915
TC-1	5419.59197324	0.975131794219	3856.0	9.48182501208	0.995301697389
