	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5818.64102564	0.963109222694	4268.0	10.2795695351	0.997573806998
CK-2	6492.42175066	0.958485378655	4664.0	10.4424201219	0.997616674312
CK-3	5154.22042139	0.968732816796	3887.0	10.0414202628	0.996854998947
TA-1	5365.55166052	0.965933516621	3653.0	9.63874083443	0.994910370133
TA-2	5375.60176991	0.966133466633	3752.0	9.8005464979	0.995939418045
TA-3	5404.14733542	0.964983754061	3867.0	9.82358527479	0.995786224651
TB-1	5839.3442623	0.96288427893	4033.0	9.92775758015	0.996592027949
TB-2	5694.44736842	0.963984003999	3988.0	9.91327457394	0.996463793324
TB-3	5689.41317365	0.963009247688	4051.0	9.91615916475	0.99658496648
TC-3	5311.42582897	0.965833541615	3682.0	9.68856594986	0.996263524721
TC-2	4443.23255814	0.971407148213	3061.0	9.11787829793	0.993657731531
TC-1	4964.68239564	0.967558110472	3437.0	9.46244655533	0.995309138224
