	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6288.75862069	0.972714051991	4736.0	10.3054840849	0.997556522998
CK-2	6783.0815822	0.970369023814	5142.0	10.4809645067	0.997611607759
CK-3	5505.97826087	0.977222323214	4288.0	10.0884685724	0.996969211296
TA-1	5585.08074534	0.974840938011	4099.0	9.68180373545	0.99507981048
TA-2	5890.46976744	0.973586620614	4255.0	9.83232120067	0.995855536306
TA-3	6029.90369181	0.973186693328	4285.0	9.84017703846	0.995849883485
TB-1	6316.11826347	0.971823304854	4519.0	9.96026290101	0.996657704747
TB-2	6129.0	0.972350481731	4439.0	9.92474692837	0.996485033658
TB-3	6349.16787265	0.971477913107	4569.0	9.95598530336	0.996626101694
TC-3	5583.55399061	0.974750045446	4075.0	9.7024408292	0.996226286103
TC-2	4687.71875	0.978658425741	3422.0	9.12634266915	0.993579885213
TC-1	5491.90322581	0.974786402472	3860.0	9.4813133867	0.99531192904
