	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	3521.52173913	0.801796407186	1737.0	9.82099805334	0.997472440349
CK-2	3427.13084112	0.797405189621	1824.0	9.94113716632	0.997354751575
CK-3	2727.2804878	0.828942115768	1609.0	9.5997680953	0.996736586707
TA-1	2649.00809717	0.845708582834	1441.0	9.24970556586	0.994452771104
TA-2	2715.02247191	0.839321357285	1503.0	9.42380119997	0.99595125119
TA-3	2745.41732283	0.840119760479	1484.0	9.38362395569	0.995732925367
TB-1	2924.40697674	0.831137724551	1539.0	9.44656003316	0.996358102159
TB-2	2834.93357934	0.833133732535	1547.0	9.51050640485	0.996425352887
TB-3	3107.34444444	0.819760479042	1599.0	9.49139912875	0.996402006367
TC-3	2494.18705036	0.847305389222	1443.0	9.29517476705	0.99596623121
TC-2	2277.19337017	0.874451097804	1186.0	8.78628408476	0.993761379437
TC-1	2408.89565217	0.859481037924	1333.0	9.12709181617	0.995333325365
