	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6123.55540356	0.970185962807	4604.0	10.2845950887	0.997527001298
CK-2	6509.53836634	0.968266346731	4952.0	10.4647953846	0.99763246071
CK-3	5484.16055046	0.974125174965	4205.0	10.0800783263	0.996930344785
TA-1	5546.04326123	0.972485502899	3972.0	9.66880969666	0.994902206521
TA-2	5822.825	0.971305738852	4108.0	9.82758455856	0.995906526353
TA-3	5771.86277603	0.971305738852	4149.0	9.83529295948	0.995803457185
TB-1	5950.53001464	0.970165966807	4322.0	9.93726456623	0.996617282822
TB-2	5898.46727549	0.970685862827	4264.0	9.94431250553	0.996614551115
TB-3	6333.01490313	0.968186362727	4448.0	9.94900257541	0.996642854193
TC-3	5620.41666667	0.971785642871	3995.0	9.70857802017	0.996283400389
TC-2	4658.99223301	0.976524695061	3322.0	9.13780430012	0.993710141795
TC-1	5266.171875	0.973165366927	3704.0	9.46153102993	0.995267369242
