	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	3018.67619048	0.817764471058	1697.0	9.80790981874	0.997397221525
CK-2	3184.6637931	0.804590818363	1809.0	9.93349310001	0.997521683181
CK-3	3084.43014706	0.822355289421	1630.0	9.66225206407	0.996921844933
TA-1	2702.84647303	0.843313373253	1426.0	9.22906518971	0.995044561575
TA-2	2647.35555556	0.84251497006	1496.0	9.40909387472	0.995990852626
TA-3	2710.50996016	0.84251497006	1472.0	9.36609779459	0.995383444687
TB-1	2984.28089888	0.826746506986	1575.0	9.51244702399	0.996473320823
TB-2	2746.33779264	0.832135728543	1565.0	9.50212076412	0.996447982279
TB-3	3096.87649402	0.824750499002	1563.0	9.50025868032	0.996580252668
TC-3	2677.44541485	0.847704590818	1408.0	9.28248833239	0.996169417652
TC-2	2385.26256983	0.869660678643	1196.0	8.76020486741	0.99360855136
TC-1	2421.52727273	0.860878243513	1319.0	9.08954913876	0.995060975853
