	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5980.03106509	0.967496111975	4398.0	10.2850027167	0.997592301812
CK-2	6552.53271028	0.964052432793	4806.0	10.46555222	0.997607064633
CK-3	5268.40723982	0.971784047989	4053.0	10.0650570828	0.996918151097
TA-1	5289.64418212	0.970517662742	3806.0	9.65619534591	0.994974626834
TA-2	5707.15652174	0.968451455232	3955.0	9.81215202933	0.995882622248
TA-3	5740.46655518	0.967851588536	3991.0	9.83811578153	0.996036336639
TB-1	5873.0988024	0.966851810709	4208.0	9.94154987998	0.996599475956
TB-2	5839.97007874	0.96729615641	4135.0	9.90604741126	0.996410841778
TB-3	5799.75431034	0.967073983559	4223.0	9.9503909012	0.996688372739
TC-3	5250.55382215	0.970006665186	3830.0	9.69008135459	0.996207616555
TC-2	4597.942	0.973739169074	3202.0	9.11456950692	0.993622906677
TC-1	4907.97989031	0.97231726283	3490.0	9.44332270641	0.995233806445
