	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6500.19129288	0.978945864876	5068.0	10.3210476269	0.997563464774
CK-2	7030.85416667	0.976974717897	5528.0	10.4967843209	0.997622991847
CK-3	5732.72173913	0.982173975146	4605.0	10.1000925737	0.996924694232
TA-1	6074.65671642	0.979145836309	4485.0	9.69842456722	0.994944504938
TA-2	6014.85488506	0.979617197543	4553.0	9.84789270039	0.995933632515
TA-3	6278.73134328	0.97884587916	4643.0	9.86621291284	0.995892550376
TB-1	6415.43131868	0.978345950578	4838.0	9.97801953864	0.996656448838
TB-2	6504.36935705	0.977731752607	4843.0	9.95162361285	0.996487556688
TB-3	6570.29183956	0.977774603628	4897.0	9.97752501569	0.99667027754
TC-3	5935.34508076	0.979574346522	4435.0	9.72717490995	0.996274551429
TC-2	5082.98598949	0.982316811884	3742.0	9.14422340132	0.993627607344
TC-1	5801.93376414	0.979902871018	4204.0	9.51157377709	0.995333000054
