	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5987.0619469	0.962184453887	4300.0	10.2790849645	0.997561535635
CK-2	6451.08725762	0.959235191202	4610.0	10.4374219893	0.997629726535
CK-3	5158.30894309	0.968757810547	3889.0	10.0735159488	0.997017418977
TA-1	5372.58122744	0.965608597851	3665.0	9.63357953888	0.99488218048
TA-2	5337.56492411	0.965908522869	3770.0	9.80291809034	0.99590597102
TA-3	5453.08389262	0.965083729068	3817.0	9.81071464977	0.9958207224
TB-1	5819.97774245	0.962534366408	4035.0	9.91958267426	0.996617110406
TB-2	5585.19620253	0.964208947763	3964.0	9.90549600165	0.996496248345
TB-3	5639.49016641	0.963734066483	4048.0	9.93017956868	0.996666774321
TC-3	5531.05598456	0.965133716571	3654.0	9.68099918076	0.996264836565
TC-2	4455.6835443	0.9712071982	3057.0	9.10992162005	0.993648142576
TC-1	4839.4692029	0.968457885529	3398.0	9.45018601028	0.995242340377
