	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	3884.59529412	0.887312687313	2389.0	9.99247114972	0.997445451651
CK-2	4465.00461894	0.873126873127	2604.0	10.1977892633	0.997607766859
CK-3	3786.16537468	0.891908091908	2275.0	9.81520043467	0.996784933348
TA-1	3428.47910864	0.900599400599	2051.0	9.40913572054	0.994627390591
TA-2	3613.52941176	0.897202797203	2132.0	9.60541247624	0.996032958051
TA-3	3597.77310924	0.897402597403	2122.0	9.58389030769	0.995721042195
TB-1	3686.11886305	0.892807192807	2200.0	9.66966098126	0.996494873758
TB-2	3856.65648855	0.888211788212	2265.0	9.71351023722	0.996535392679
TB-3	3781.4025974	0.891008991009	2237.0	9.68022632744	0.996517248985
TC-3	3560.22701149	0.897902097902	2061.0	9.5122832639	0.996355173298
TC-2	3140.83703704	0.913186813187	1744.0	8.92692854066	0.99324463748
TC-1	3189.61801242	0.908591408591	1891.0	9.26683467569	0.995249126498
