	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	4601.55445545	0.913324450366	2927.0	10.1051396535	0.997482460061
CK-2	4954.25	0.905329780147	3178.0	10.2978431468	0.997682122644
CK-3	4096.63474388	0.924983344437	2686.0	9.93089824448	0.997038909437
TA-1	3986.31308411	0.924516988674	2488.0	9.52047718697	0.995174338582
TA-2	3917.36752137	0.925316455696	2576.0	9.68630526767	0.995930627638
TA-3	4238.23614458	0.92218520986	2596.0	9.68051057939	0.995671408934
TB-1	4165.6367713	0.922451698867	2648.0	9.80374249512	0.996749419996
TB-2	4176.94130926	0.921718854097	2620.0	9.74385384119	0.996418235056
TB-3	4153.11728395	0.920652898068	2695.0	9.76094432735	0.996503001996
TC-3	4157.04123711	0.923784143904	2472.0	9.56017814782	0.996223099768
TC-2	3380.55485893	0.938307794803	2038.0	8.98498606902	0.993660144847
TC-1	3723.03651685	0.93164556962	2246.0	9.29760293142	0.995035927636
