	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6771.27764128	0.982437360311	5403.0	10.3362370263	0.997570789744
CK-2	7314.25766175	0.981131631573	5855.0	10.5159519439	0.997645066245
CK-3	5794.22206506	0.986131043407	4812.0	10.1097977393	0.996924644486
TA-1	6280.82703488	0.982849076579	4737.0	9.70434827506	0.994970992085
TA-2	6466.84757835	0.982507940242	4893.0	9.86823282088	0.99593631511
TB-1	6758.64751958	0.981602164451	5163.0	9.985738004	0.996636816574
TB-2	6822.67388363	0.98135513469	5124.0	9.96791765096	0.996513998415
TB-3	6914.15031847	0.981025761675	5258.0	9.98849515166	0.99665438974
TC-3	6103.64673157	0.983437242677	4726.0	9.74301389621	0.996248879347
TC-2	5330.67959528	0.985166451006	3991.0	9.16210296223	0.993660992795
TC-1	5865.48945783	0.98369603576	4420.0	9.50427112073	0.995302000978
