	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6754.08707124	0.979629382749	5215.0	10.3258993614	0.997572807295
CK-2	7156.21634062	0.978416211172	5649.0	10.5159245584	0.997681876519
CK-3	5572.38770053	0.984375416611	4655.0	10.1029055838	0.996923244701
TA-1	6159.37481481	0.980495933875	4575.0	9.69392669695	0.994955128855
TA-2	6182.53769559	0.980629249433	4682.0	9.84692816453	0.995892753294
TA-3	6308.56302521	0.980149313425	4757.0	9.87273181028	0.995860519046
TB-1	6534.83554377	0.979416077856	4955.0	9.97026549815	0.996621855921
TB-2	6550.11764706	0.979349420077	4910.0	9.95652187418	0.99652776759
TB-3	6634.24453024	0.979016131183	5041.0	9.97385100546	0.99664167037
TC-3	5865.02876712	0.981415811225	4535.0	9.72856158328	0.996227139852
TC-2	5174.51001821	0.983615517931	3800.0	9.15620742834	0.993632376902
TC-1	5678.6921875	0.981895747234	4239.0	9.49945233838	0.995321800847
