	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6790.34831461	0.982425596989	5398.0	10.3317523759	0.997573246744
CK-2	7181.85823337	0.981519821198	5837.0	10.5073278405	0.997634732622
CK-3	5723.25581395	0.986401599812	4810.0	10.1124683498	0.996930853682
TA-1	6299.49295775	0.982590283496	4758.0	9.70734785449	0.994976980987
TA-2	6547.98863636	0.982107987296	4906.0	9.86722285062	0.995925576322
TB-1	6681.05798969	0.981849194212	5148.0	9.99076979986	0.996659731597
TB-2	6884.25609756	0.981049288319	5127.0	9.96278826729	0.996496803846
TB-3	6791.47191011	0.98147276791	5244.0	9.98112001425	0.996615384385
TC-3	6269.44690265	0.982943183155	4720.0	9.73928362682	0.996275114557
TC-2	5312.38003503	0.985342900835	3954.0	9.15368228975	0.993597129069
TC-1	5926.51988218	0.98333137278	4449.0	9.50898860311	0.995312222241
