	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6195.03743316	0.972932194147	4714.0	10.2984198227	0.997577661096
CK-2	6718.31004902	0.970732594074	5131.0	10.4855022658	0.997675384896
CK-3	5373.2602118	0.977858571169	4252.0	10.0791570997	0.996913629526
TA-1	5648.9015873	0.974768223959	4121.0	9.68497974107	0.995019947952
TA-2	6085.1663837	0.973095800763	4227.0	9.82698404619	0.995902645124
TA-3	5846.06033183	0.973786584257	4279.0	9.84513805027	0.995883105784
TB-1	6147.7	0.97240501727	4479.0	9.95272547426	0.996639265172
TB-2	6297.27205882	0.971459734594	4486.0	9.93135616451	0.996460678878
TB-3	6200.03366059	0.972005089984	4538.0	9.94760146461	0.996622050936
TC-3	5792.28409091	0.973913833848	4122.0	9.71040808964	0.996226336994
TC-2	4844.78723404	0.978003999273	3430.0	9.12100674856	0.993578168812
TC-1	5170.2048	0.976313397564	3813.0	9.47613557659	0.995300515009
