	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5071.01544402	0.932033983008	3287.0	10.1895260829	0.997569920687
CK-2	5267.65742251	0.927686156922	3561.0	10.3791350032	0.997753147414
CK-3	4393.49129594	0.94067966017	3032.0	9.96868221189	0.996952493269
TA-1	4292.00649351	0.940729635182	2771.0	9.54943853185	0.994857313972
TA-2	4450.75204918	0.938930534733	2922.0	9.74754587023	0.995957093917
TA-3	4372.9154013	0.941029485257	2864.0	9.72416856882	0.995814511535
TB-1	4561.23529412	0.937031484258	3006.0	9.80656259799	0.996602543306
TB-2	4764.7926078	0.934882558721	3023.0	9.80388372118	0.996435430461
TB-3	4904.10721248	0.932133933033	3108.0	9.82267586619	0.996532328538
TC-3	4408.89473684	0.938730634683	2828.0	9.5925474076	0.996111644328
TC-2	3660.99709302	0.951474262869	2292.0	9.03866398895	0.993699906668
TC-1	4033.2970297	0.945227386307	2548.0	9.35392616119	0.995189546656
