	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	4289.47850467	0.918121252498	2879.0	10.1142440858	0.997549277608
CK-2	4816.33333333	0.909393737508	3105.0	10.2673980443	0.997603143541
CK-3	4054.45127119	0.92471685543	2703.0	9.91905570553	0.996791301912
TA-1	3994.8540146	0.925183211193	2462.0	9.50526666457	0.994857055101
TA-2	4203.93366093	0.923251165889	2575.0	9.66568716556	0.995670485721
TA-3	3915.9627193	0.925716189207	2554.0	9.67607768964	0.995848754617
TB-1	4257.26315789	0.91998667555	2677.0	9.78605393685	0.996680063613
TB-2	4255.27136752	0.919120586276	2682.0	9.77476767635	0.996375634099
TB-3	4490.62025316	0.914656895403	2761.0	9.78215558985	0.996546819109
TC-3	3904.96073298	0.928647568288	2405.0	9.52966370112	0.996136992394
TC-2	3257.05915493	0.93890739507	2074.0	9.01633052957	0.99357729535
TC-1	3582.25454545	0.932844770153	2264.0	9.34020505187	0.995289109947
