	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6112.65778401	0.965985336592	4470.0	10.2682388616	0.997552575273
CK-2	6509.5006402	0.963896911797	4820.0	10.4554642307	0.997560097855
CK-3	5460.17007874	0.970606531882	4083.0	10.0755383381	0.996944730888
TA-1	5352.30278232	0.970006665186	3862.0	9.67419965901	0.995035351447
TA-2	5580.0	0.968718062653	3972.0	9.82305093194	0.995946069601
TA-3	5570.19611021	0.968895800933	3983.0	9.82600505795	0.995817991223
TB-1	5845.06534954	0.967140635414	4184.0	9.95103553728	0.996696450136
TB-2	6080.8438949	0.965540990891	4223.0	9.9292087698	0.996477784862
TB-3	6135.22005988	0.965029993335	4282.0	9.94207427609	0.996686273918
TC-3	5413.63855422	0.969651188625	3809.0	9.70090251705	0.996271593056
TC-2	4512.56931608	0.973939124639	3242.0	9.13359974284	0.993680885844
TC-1	5072.85352622	0.971117529438	3546.0	9.45552387705	0.995191952456
