	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5645.54878049	0.951916027991	3833.0	10.2318956132	0.997555769758
CK-2	6079.70234604	0.946584471843	4197.0	10.4091181363	0.99759683571
CK-3	4905.60033727	0.957747417527	3551.0	10.0296502719	0.996923384752
TA-1	4886.84069098	0.957080973009	3296.0	9.63506241567	0.995058144009
TA-2	4970.61452514	0.95658113962	3391.0	9.77877024086	0.996006267377
TA-3	5208.50549451	0.954415194935	3496.0	9.8138799453	0.995853538102
TB-1	5240.60173913	0.953948683772	3581.0	9.89588759639	0.996676336145
TB-2	5104.10234899	0.954615128291	3549.0	9.87843727841	0.996556349483
TB-3	5106.28019324	0.954481839387	3605.0	9.89268910805	0.996663011696
TC-3	4718.38808664	0.957814061979	3273.0	9.64223328581	0.996241239591
TC-2	4017.13585746	0.964311896035	2741.0	9.07996081417	0.993599378903
TC-1	4620.04216867	0.958713762079	3080.0	9.41585600892	0.995221337417
