	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6643.41666667	0.978074560777	5134.0	10.317694677	0.997559582618
CK-2	6903.45571096	0.977731752607	5488.0	10.492113119	0.997619512433
CK-3	5660.32853026	0.982445364948	4573.0	10.0981024077	0.996944845209
TA-1	6104.0777605	0.979217254678	4459.0	9.69130954214	0.994950907599
TA-2	6152.26576577	0.979217254678	4564.0	9.85110952442	0.995927896602
TA-3	6124.54676259	0.979288673047	4613.0	9.85710773143	0.995827167833
TB-1	6432.16504854	0.978288815883	4831.0	9.97109762553	0.996617494254
TB-2	6681.32621951	0.977546064848	4799.0	9.94462489846	0.996464597942
TB-3	6471.273794	0.977788887302	4896.0	9.96729741187	0.996656161573
TC-3	5955.4720121	0.979788601628	4442.0	9.72974304649	0.996262989018
TC-2	5220.02355072	0.981802599629	3751.0	9.14846888266	0.993643974096
TC-1	5645.61443932	0.98017426082	4167.0	9.49685770099	0.995292374112
