	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6394.25641026	0.974970838194	4873.0	10.3158556868	0.997595998067
CK-2	6838.36522754	0.972871188135	5293.0	10.4809878066	0.99759245647
CK-3	5624.72741194	0.979020163306	4412.0	10.0940848565	0.996954807371
TA-1	5762.03231018	0.976803866022	4198.0	9.67879903378	0.994985943714
TA-2	5831.41729894	0.976620563239	4339.0	9.83651858441	0.995930742088
TA-3	6153.67082683	0.975270788202	4437.0	9.86222705678	0.995859643012
TB-1	6217.6230441	0.974954174304	4612.0	9.96628196157	0.996660735403
TB-2	6243.58902077	0.974820863189	4551.0	9.94479014078	0.996513869918
TB-3	6295.20491803	0.974454257624	4691.0	9.96572170846	0.996637286553
TC-3	5696.96136012	0.976737210465	4192.0	9.71119570124	0.996271935569
TC-2	4858.16457961	0.979870021663	3554.0	9.14277289118	0.993650415593
TC-1	5346.13050571	0.978003666056	3926.0	9.47948489457	0.99527783252
