	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6789.51197982	0.982437360311	5385.0	10.3330751653	0.99758106608
CK-2	7308.86172566	0.980955181743	5860.0	10.5128645115	0.997642379542
CK-3	5744.2137931	0.986295729914	4809.0	10.1115334367	0.996936742401
TA-1	6324.82916053	0.98273144336	4739.0	9.70342053926	0.994964938977
TA-2	6627.19740634	0.981849194212	4913.0	9.86716423672	0.995950972699
TB-1	6800.0252324	0.981484531232	5156.0	9.9831257244	0.996635069719
TB-2	6745.70967742	0.981743324315	5128.0	9.97873668274	0.996556123866
TB-3	6820.17042607	0.9814139513	5257.0	9.99012886758	0.996649269561
TC-3	6176.80603448	0.983225502882	4717.0	9.74424337717	0.996272373334
TC-2	5341.39821429	0.985378190801	3963.0	9.16111846359	0.993679586344
TC-1	5925.18249258	0.983366662746	4443.0	9.50459751622	0.995301060577
