	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	3232.7195572	0.815968063872	1666.0	9.73474631136	0.997116744555
CK-2	3462.57446809	0.793213572854	1833.0	9.91373811681	0.997264791774
CK-3	2910.99638989	0.829341317365	1593.0	9.60202412766	0.996635630934
TA-1	2559.32773109	0.851497005988	1398.0	9.19697853141	0.99434838905
TA-2	3013.76229508	0.82994011976	1528.0	9.40197945896	0.995623443731
TA-3	2690.48828125	0.842115768463	1470.0	9.33360850729	0.995236513002
TB-1	2957.95955882	0.826147704591	1565.0	9.49050691756	0.996384078151
TB-2	2770.53076923	0.837724550898	1501.0	9.40201859225	0.995900016335
TB-3	2893.22426471	0.829341317365	1551.0	9.44725344029	0.996331169995
TC-3	2592.8	0.849700598802	1388.0	9.23883537958	0.996002326684
TC-2	2229.34920635	0.873652694611	1171.0	8.68621760459	0.993086561408
TC-1	2457.93	0.863473053892	1290.0	9.03438904509	0.994936195473
