	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6081.74641834	0.966518551433	4456.0	10.2927792504	0.997549609677
CK-2	6575.82275132	0.963830259942	4824.0	10.4564387803	0.997575651435
CK-3	5226.68611987	0.972472783826	4017.0	10.0657584065	0.996947669828
TA-1	5566.07979626	0.968584758942	3870.0	9.67051145471	0.995002957944
TA-2	5526.46067416	0.969029104643	3968.0	9.82782776237	0.996015738387
TA-3	5436.74730354	0.969406798489	3977.0	9.83126376836	0.995907339162
TB-1	5667.22303207	0.968029326816	4159.0	9.94086176944	0.996681040689
TB-2	5703.12139605	0.968140413242	4144.0	9.92910068454	0.996498955699
TB-3	5967.69369369	0.966051988447	4216.0	9.9243540306	0.996619348605
TC-3	5402.10837438	0.969451233059	3851.0	9.70428947146	0.996279776086
TC-2	4381.40796964	0.974894467896	3171.0	9.11642248729	0.993581915515
TC-1	5185.20035149	0.970073317041	3592.0	9.46304283718	0.995287806146
