	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	3110.16494845	0.818562874251	1692.0	9.8229614788	0.997531244895
CK-2	3705.12714777	0.79121756487	1827.0	9.9349725245	0.997343596241
CK-3	2883.35093168	0.822155688623	1652.0	9.6732168097	0.996786626348
TA-1	2514.40234375	0.850898203593	1426.0	9.26968831773	0.994640818164
TA-2	2754.21969697	0.837924151697	1507.0	9.41447682666	0.99606774475
TA-3	2622.86516854	0.844311377246	1485.0	9.43603164307	0.996064637193
TB-1	2927.38521401	0.830738522954	1530.0	9.43870665042	0.99630160836
TB-2	2865.88505747	0.833532934132	1535.0	9.47101852588	0.996398500404
TB-3	2965.90252708	0.824750499002	1576.0	9.51768863131	0.996660571073
TC-3	2789.59471366	0.843313373253	1434.0	9.2892437862	0.996104955757
TC-2	2276.87684729	0.869461077844	1225.0	8.82219262405	0.993703610743
TC-1	2337.40807175	0.863672654691	1293.0	9.0423638999	0.995032370389
