	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6016.16828929	0.966540768718	4440.0	10.2766998258	0.997573459817
CK-2	6499.74614306	0.964674516774	4728.0	10.4362173789	0.997613151803
CK-3	5420.11483254	0.970984225728	4061.0	10.0737547491	0.996934578363
TA-1	5470.90052356	0.96971784048	3851.0	9.68136793317	0.995049895106
TA-2	5533.08237232	0.969140191069	3945.0	9.80934979279	0.995921398099
TA-3	5492.00161031	0.969362363919	3962.0	9.82551688563	0.995866076516
TB-1	6089.44894652	0.966163074872	4211.0	9.94374788136	0.99660235369
TB-2	5959.9823435	0.966651855143	4153.0	9.92152203525	0.996502513623
TB-3	5940.48191027	0.966251944012	4272.0	9.9404803818	0.996642775229
TC-3	5423.84380306	0.969651188625	3841.0	9.7079713499	0.996277238942
TC-2	4606.28834356	0.973850255499	3191.0	9.12077468993	0.993688110287
TC-1	5215.77372263	0.970295489891	3586.0	9.45622405504	0.995274863751
