	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6645.3671199	0.979776029863	5224.0	10.326521638	0.997570942547
CK-2	7122.81618497	0.978576189841	5631.0	10.5048437222	0.997643648847
CK-3	5721.99270073	0.98393547527	4663.0	10.1023925341	0.996919652059
TA-1	6206.65217391	0.980282628983	4568.0	9.69257021717	0.994941265886
TA-2	6142.16975749	0.980762564991	4658.0	9.85459681917	0.99593633385
TA-3	6316.97289586	0.980189308092	4743.0	9.87197269845	0.995865039441
TB-1	6441.17777778	0.97981602453	4944.0	9.97437743784	0.996629166327
TB-2	6697.82734807	0.97880282629	4953.0	9.96901520818	0.996531953852
TB-3	6960.62747875	0.978096253833	5050.0	9.97432983834	0.996636273409
TC-3	6081.28	0.98057592321	4566.0	9.73497807725	0.996267394006
TC-2	5133.0626087	0.983548860152	3810.0	9.13805914525	0.993573263422
TC-1	5766.6953125	0.981522463672	4267.0	9.50806145557	0.995332763613
