	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6163.80649718	0.970025994801	4578.0	10.2897629258	0.997564747798
CK-2	6731.45660377	0.966946610678	5014.0	10.4697727457	0.997645065268
CK-3	5364.98746082	0.975184963007	4159.0	10.0882780805	0.996981581088
TA-1	5559.15	0.972385522895	3971.0	9.66895661414	0.994986148941
TA-2	6019.25	0.969986002799	4143.0	9.82799377757	0.995936011358
TA-3	5656.64253394	0.97174565087	4152.0	9.84105804152	0.995840292849
TB-1	5800.18810512	0.97074585083	4321.0	9.94719180288	0.99666220805
TB-2	6019.15805471	0.969826034793	4290.0	9.91471450755	0.996519114893
TB-3	6086.87737226	0.969466106779	4386.0	9.93812798542	0.996620003334
TC-3	5631.48275862	0.971845630874	4005.0	9.71512576095	0.996297368401
TC-2	4560.40697674	0.977184563087	3300.0	9.11818899314	0.993571965871
TC-1	5240.94207836	0.973305338932	3724.0	9.47117234696	0.995309642731
