	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6248.28	0.96924615077	4618.0	10.2898256096	0.99755854388
CK-2	6985.31174089	0.965846830634	5018.0	10.4768242538	0.997648750194
CK-3	5174.14325843	0.975924815037	4157.0	10.0749596696	0.996932965337
TA-1	5660.67171717	0.971785642871	3986.0	9.65937134818	0.994912839068
TA-2	5684.9859375	0.971625674865	4113.0	9.82820621682	0.995895366817
TA-3	5726.71107784	0.97124575085	4180.0	9.84842704049	0.995899503563
TB-1	6048.37481481	0.969846030794	4365.0	9.94910372372	0.996632124085
TB-2	6362.2605753	0.96900619876	4331.0	9.9441964841	0.996565134084
TB-3	6243.8438949	0.968986202759	4386.0	9.93415793743	0.996615649076
TC-3	5686.08306189	0.971225754849	4001.0	9.7062720753	0.99624682622
TC-2	4704.625	0.975884823035	3349.0	9.12720777081	0.993619870707
TC-1	5059.26633166	0.974385122975	3686.0	9.4795392446	0.995346256084
