	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	4079.23759791	0.886513486513	2396.0	10.0146146349	0.997411918751
CK-2	4181.16015625	0.874125874126	2632.0	10.2060495472	0.997766469295
CK-3	3613.359375	0.897202797203	2236.0	9.80277716336	0.996686051212
TA-1	3592.66369048	0.898201798202	2049.0	9.38715636155	0.994561642154
TA-2	3596.10285714	0.898401598402	2120.0	9.59191615983	0.995969524981
TA-3	3452.83937824	0.899300699301	2138.0	9.60860188477	0.995885453208
TB-1	4153.38135593	0.884315684316	2261.0	9.66407154361	0.996288366978
TB-2	3884.15068493	0.88951048951	2210.0	9.6639335719	0.996434255056
TB-3	4051.61173184	0.886613386613	2254.0	9.67498607452	0.996451440667
TC-3	3335.45639535	0.904695304695	2014.0	9.46541495062	0.996110003882
TC-2	2952.54651163	0.919380619381	1692.0	8.93740112362	0.993622780816
TC-1	3339.87625418	0.906993006993	1892.0	9.26922212489	0.995330723223
