	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	6182.6378866	0.975820696551	4827.0	10.2960006399	0.997538373944
CK-2	7071.79699248	0.971938010332	5296.0	10.485626393	0.997641115805
CK-3	5588.02752294	0.979053491085	4381.0	10.0823954217	0.996901623989
TA-1	5766.22555205	0.976703882686	4226.0	9.68734559449	0.994982056121
TA-2	6083.125	0.975620729878	4347.0	9.84712992222	0.99598101033
TA-3	5905.47971014	0.976020663223	4406.0	9.85440908269	0.995839494173
TB-1	6041.12330623	0.975620729878	4592.0	9.96412776419	0.99662000176
TB-2	6259.85656292	0.974104315947	4627.0	9.93838689094	0.996473014649
TB-3	6466.12760055	0.973421096484	4703.0	9.9500483776	0.996593039082
TC-3	5749.90292758	0.976570571571	4228.0	9.7191048607	0.996261056418
TC-2	4825.07678571	0.97995334111	3534.0	9.12846192061	0.993623207441
TC-1	5489.75993377	0.977287118814	3953.0	9.49203477104	0.995307607039
