	chao1	goods_coverage	observed_species	shannon	simpson
CK-1	5772.00151515	0.957526421023	4098.0	10.2447097686	0.997496018806
CK-2	6051.08288043	0.955469865753	4401.0	10.428254445	0.997586794682
CK-3	4980.44463087	0.964752927735	3704.0	10.0403998467	0.996920750843
TA-1	5004.07977737	0.963039131677	3452.0	9.60211545268	0.99480188343
TA-2	5318.4264432	0.961125392745	3595.0	9.77162819876	0.995772686973
TA-3	5294.73549488	0.960268494716	3645.0	9.79024052526	0.99582826011
TB-1	5462.17361111	0.960011425307	3762.0	9.88890713312	0.996602072562
TB-2	5417.12618297	0.958983147672	3792.0	9.89036120455	0.996491657299
TB-3	5581.91891892	0.958240502714	3884.0	9.92624435234	0.996701648307
TC-3	5137.26056338	0.961353898886	3527.0	9.67467698885	0.996201618977
TC-2	4258.38383838	0.967552127963	2956.0	9.11180734821	0.993608934192
TC-1	5045.25462012	0.962553556127	3282.0	9.45491350378	0.995259145365
